Student_ID,Sinhala_Tamil,Sinhala_Tamil_Grade,Maths,Maths_Grade,Science,Science_Grade,Buddhism,Buddhism_Grade,English,English_Grade,History,History_Grade,Basket1_Subject,Basket1_Marks,Basket1_Grade,Basket2_Subject,Basket2_Marks,Basket2_Grade,Basket3_Subject,Basket3_Marks,Basket3_Grade,Total_Marks,Average_Marks,Overall_Grade
STU0715,65,B,80,A,85,A,27,F,74,B,77,A,Commerce,62,B,Dance,43,C,Media,69,B,582,64.67,B
STU0716,45,C,96,A,74,B,51,C,99,A,93,A,Agriculture,92,A,Dance,63,B,Health,88,A,701,77.89,A
STU0717,68,B,47,C,74,B,46,C,51,C,61,B,Agriculture,50,C,Drama,66,B,Media,48,C,511,56.78,B
STU0718,85,A,0,F,33,F,69,B,44,C,64,B,Commerce,59,B,Drama,97,A,Home_Science,82,A,533,59.22,B
STU0719,6,F,49,C,51,C,35,C,36,C,15,F,Commerce,84,A,Music,99,A,Media,73,B,448,49.78,C
STU0720,83,A,36,C,65,B,36,C,100,A,64,B,Commerce,66,B,English_Lit,57,B,Home_Science,16,F,523,58.11,B
STU0721,30,F,68,B,46,C,42,C,87,A,36,C,Commerce,14,F,Art,56,B,Home_Science,82,A,461,51.22,C
STU0722,40,C,41,C,36,C,65,B,35,C,84,A,Agriculture,51,C,English_Lit,78,A,Home_Science,83,A,513,57,B
STU0723,75,A,93,A,43,C,10,F,55,B,76,A,Agriculture,65,B,Art,19,F,Health,97,A,533,59.22,B
STU0724,59,B,54,C,11,F,62,B,97,A,64,B,Agriculture,53,C,Drama,80,A,Health,53,C,533,59.22,B
STU0725,98,A,63,B,39,C,98,A,70,B,59,B,Agriculture,70,B,Dance,58,B,Home_Science,69,B,624,69.33,B
STU0726,95,A,3,F,71,B,93,A,75,A,44,C,Commerce,83,A,Music,59,B,Health,31,F,554,61.56,B
STU0727,85,A,87,A,43,C,72,B,57,B,5,F,Commerce,40,C,Sinhala_Lit,80,A,ICT,67,B,536,59.56,B
STU0728,31,F,67,B,69,B,50,C,70,B,72,B,Commerce,74,B,Art,5,F,ICT,68,B,506,56.22,B
STU0729,94,A,86,A,55,B,66,B,74,B,85,A,Agriculture,63,B,Art,91,A,Media,31,F,645,71.67,B
STU0730,40,C,100,A,71,B,70,B,59,B,85,A,Agriculture,55,B,Dance,83,A,Home_Science,96,A,659,73.22,B
STU0731,92,A,61,B,79,A,57,B,55,B,100,A,Agriculture,41,C,English_Lit,82,A,Home_Science,76,A,643,71.44,B
STU0732,80,A,82,A,98,A,73,B,69,B,61,B,Commerce,20,F,Drama,64,B,Home_Science,86,A,633,70.33,B
STU0733,60,B,36,C,61,B,91,A,64,B,78,A,Commerce,88,A,Drama,98,A,Health,59,B,635,70.56,B
STU0734,5,F,41,C,44,C,88,A,63,B,39,C,Agriculture,73,B,Dance,43,C,Health,70,B,466,51.78,C
STU0735,74,B,14,F,90,A,52,C,45,C,84,A,Agriculture,30,F,Dance,92,A,ICT,84,A,565,62.78,B
STU0736,36,C,71,B,93,A,91,A,69,B,64,B,Agriculture,64,B,Art,63,B,Media,89,A,640,71.11,B
STU0737,73,B,77,A,86,A,55,B,61,B,5,F,Commerce,51,C,Art,51,C,ICT,38,C,497,55.22,B
STU0738,10,F,54,C,64,B,3,F,37,C,59,B,Commerce,76,A,Dance,99,A,Health,64,B,466,51.78,C
STU0739,51,C,49,C,37,C,65,B,73,B,83,A,Agriculture,68,B,Music,79,A,Media,67,B,572,63.56,B
STU0740,86,A,77,A,98,A,73,B,68,B,44,C,Commerce,13,F,Drama,70,B,ICT,38,C,567,63,B
STU0741,50,C,86,A,57,B,62,B,73,B,93,A,Commerce,86,A,Sinhala_Lit,90,A,Health,92,A,689,76.56,A
STU0742,55,B,59,B,11,F,57,B,47,C,65,B,Commerce,44,C,Music,41,C,ICT,98,A,477,53,C
STU0743,79,A,71,B,60,B,54,C,55,B,60,B,Commerce,99,A,Music,57,B,Health,48,C,583,64.78,B
STU0744,27,F,41,C,83,A,47,C,79,A,38,C,Agriculture,52,C,Drama,97,A,Media,86,A,550,61.11,B
STU0745,77,A,89,A,39,C,77,A,98,A,37,C,Agriculture,53,C,Music,50,C,Home_Science,74,B,594,66,B
STU0746,28,F,97,A,97,A,50,C,63,B,42,C,Agriculture,67,B,Sinhala_Lit,41,C,Media,63,B,548,60.89,B
STU0747,96,A,95,A,86,A,93,A,58,B,47,C,Agriculture,66,B,Music,97,A,Home_Science,64,B,702,78,A
STU0748,74,B,35,C,65,B,64,B,39,C,41,C,Agriculture,70,B,Dance,82,A,Health,60,B,530,58.89,B
STU0749,89,A,83,A,67,B,72,B,100,A,62,B,Commerce,36,C,Drama,74,B,Home_Science,74,B,657,73,B
STU0750,75,A,68,B,77,A,8,F,8,F,35,C,Agriculture,78,A,Drama,55,B,ICT,64,B,468,52,C
STU0751,39,C,33,F,4,F,62,B,44,C,72,B,Commerce,64,B,Music,49,C,ICT,67,B,434,48.22,C
STU0752,96,A,21,F,83,A,94,A,91,A,73,B,Agriculture,81,A,Music,64,B,Home_Science,75,A,678,75.33,A
STU0753,69,B,60,B,88,A,71,B,66,B,61,B,Commerce,96,A,Music,92,A,ICT,100,A,703,78.11,A
STU0754,4,F,67,B,50,C,43,C,89,A,77,A,Agriculture,95,A,Music,52,C,ICT,37,C,514,57.11,B
STU0755,60,B,55,B,77,A,44,C,43,C,67,B,Commerce,35,C,English_Lit,0,F,Media,59,B,440,48.89,C
STU0756,73,B,49,C,69,B,70,B,88,A,62,B,Agriculture,45,C,Art,67,B,ICT,79,A,602,66.89,B
STU0757,63,B,74,B,61,B,47,C,71,B,41,C,Commerce,61,B,English_Lit,43,C,ICT,55,B,516,57.33,B
STU0758,76,A,80,A,62,B,50,C,98,A,87,A,Agriculture,63,B,Dance,38,C,ICT,18,F,572,63.56,B
STU0759,60,B,87,A,87,A,18,F,55,B,38,C,Commerce,88,A,Music,63,B,Health,70,B,566,62.89,B
STU0760,36,C,90,A,7,F,52,C,77,A,42,C,Agriculture,41,C,English_Lit,67,B,Media,44,C,456,50.67,C
STU0761,70,B,8,F,69,B,74,B,58,B,81,A,Agriculture,59,B,English_Lit,89,A,Home_Science,80,A,588,65.33,B
STU0762,18,F,90,A,41,C,72,B,100,A,79,A,Agriculture,95,A,Music,64,B,Home_Science,91,A,650,72.22,B
STU0763,13,F,63,B,79,A,88,A,37,C,44,C,Commerce,66,B,Drama,80,A,Home_Science,63,B,533,59.22,B
STU0764,68,B,52,C,86,A,87,A,73,B,69,B,Agriculture,70,B,Music,91,A,Media,72,B,668,74.22,B
STU0765,62,B,59,B,41,C,45,C,57,B,71,B,Commerce,54,C,Sinhala_Lit,47,C,Media,76,A,512,56.89,B
STU0766,72,B,50,C,67,B,48,C,84,A,93,A,Agriculture,68,B,Dance,57,B,ICT,40,C,579,64.33,B
STU0767,48,C,88,A,63,B,38,C,89,A,58,B,Agriculture,40,C,Art,45,C,Health,63,B,532,59.11,B
STU0768,74,B,54,C,14,F,52,C,41,C,81,A,Commerce,72,B,Art,49,C,Home_Science,66,B,503,55.89,B
STU0769,46,C,51,C,5,F,83,A,28,F,90,A,Commerce,58,B,Art,77,A,Health,40,C,478,53.11,C
STU0770,81,A,69,B,17,F,53,C,54,C,79,A,Commerce,70,B,Dance,95,A,Home_Science,19,F,537,59.67,B
STU0771,55,B,49,C,53,C,89,A,96,A,69,B,Commerce,57,B,Dance,47,C,ICT,99,A,614,68.22,B
STU0772,94,A,94,A,64,B,58,B,99,A,91,A,Agriculture,70,B,English_Lit,27,F,ICT,44,C,641,71.22,B
STU0773,38,C,60,B,57,B,66,B,45,C,66,B,Commerce,83,A,Dance,96,A,Health,55,B,566,62.89,B
STU0774,89,A,30,F,100,A,98,A,52,C,73,B,Agriculture,82,A,Sinhala_Lit,100,A,Health,61,B,685,76.11,A
STU0775,42,C,60,B,60,B,45,C,56,B,37,C,Agriculture,59,B,Drama,78,A,Media,75,A,512,56.89,B
STU0776,10,F,100,A,61,B,58,B,60,B,76,A,Commerce,6,F,Music,79,A,Media,14,F,464,51.56,C
STU0777,33,F,100,A,73,B,77,A,42,C,80,A,Agriculture,37,C,Dance,64,B,ICT,56,B,562,62.44,B
STU0778,67,B,51,C,51,C,82,A,38,C,79,A,Commerce,71,B,Sinhala_Lit,49,C,ICT,76,A,564,62.67,B
STU0779,84,A,50,C,67,B,97,A,85,A,35,C,Agriculture,38,C,Art,35,C,ICT,59,B,550,61.11,B
STU0780,87,A,66,B,69,B,99,A,16,F,90,A,Agriculture,37,C,English_Lit,60,B,ICT,82,A,606,67.33,B
STU0781,72,B,94,A,55,B,49,C,82,A,68,B,Agriculture,54,C,Dance,44,C,Health,97,A,615,68.33,B
STU0782,60,B,28,F,22,F,52,C,44,C,36,C,Agriculture,74,B,Drama,42,C,Health,50,C,408,45.33,C
STU0783,70,B,11,F,46,C,39,C,41,C,44,C,Commerce,63,B,Sinhala_Lit,84,A,Health,59,B,457,50.78,C
STU0784,94,A,83,A,44,C,99,A,73,B,75,A,Agriculture,3,F,Drama,57,B,Home_Science,62,B,590,65.56,B
STU0785,66,B,95,A,40,C,98,A,73,B,71,B,Commerce,35,C,English_Lit,46,C,Health,63,B,587,65.22,B
STU0786,49,C,85,A,80,A,72,B,37,C,40,C,Commerce,84,A,English_Lit,59,B,Media,59,B,565,62.78,B
STU0787,88,A,62,B,47,C,54,C,25,F,43,C,Agriculture,80,A,Art,3,F,Home_Science,61,B,463,51.44,C
STU0788,36,C,59,B,47,C,72,B,60,B,66,B,Commerce,97,A,Drama,42,C,Health,2,F,481,53.44,C
STU0789,63,B,65,B,96,A,57,B,76,A,37,C,Commerce,86,A,Dance,59,B,Home_Science,85,A,624,69.33,B
STU0790,90,A,55,B,74,B,68,B,51,C,74,B,Agriculture,75,A,Dance,41,C,Home_Science,23,F,551,61.22,B
STU0791,21,F,70,B,40,C,71,B,75,A,50,C,Agriculture,42,C,English_Lit,96,A,Health,62,B,527,58.56,B
STU0792,9,F,10,F,92,A,78,A,62,B,48,C,Agriculture,73,B,Drama,68,B,Health,87,A,527,58.56,B
STU0793,78,A,82,A,68,B,59,B,37,C,45,C,Commerce,60,B,Art,67,B,Health,41,C,537,59.67,B
STU0794,64,B,100,A,73,B,41,C,45,C,2,F,Agriculture,76,A,Drama,81,A,Media,41,C,523,58.11,B
STU0795,27,F,92,A,99,A,93,A,93,A,80,A,Commerce,84,A,Music,75,A,Health,49,C,692,76.89,A
STU0796,77,A,86,A,10,F,45,C,42,C,45,C,Commerce,59,B,Dance,70,B,Health,42,C,476,52.89,C
STU0797,73,B,57,B,43,C,25,F,91,A,82,A,Agriculture,77,A,English_Lit,60,B,Media,78,A,586,65.11,B
STU0798,84,A,63,B,61,B,42,C,41,C,64,B,Agriculture,54,C,English_Lit,57,B,Home_Science,57,B,523,58.11,B
STU0799,69,B,93,A,59,B,19,F,75,A,25,F,Agriculture,73,B,Drama,10,F,ICT,11,F,434,48.22,C
STU0800,88,A,81,A,95,A,46,C,6,F,83,A,Commerce,63,B,Sinhala_Lit,42,C,ICT,15,F,519,57.67,B
STU0801,71,B,80,A,36,C,65,B,100,A,99,A,Agriculture,63,B,English_Lit,76,A,Health,45,C,635,70.56,B
STU0802,74,B,57,B,57,B,71,B,91,A,52,C,Commerce,51,C,Music,82,A,ICT,38,C,573,63.67,B
STU0803,83,A,44,C,93,A,83,A,47,C,75,A,Commerce,83,A,English_Lit,13,F,ICT,66,B,587,65.22,B
STU0804,62,B,39,C,9,F,98,A,70,B,63,B,Commerce,54,C,Dance,72,B,ICT,93,A,560,62.22,B
STU0805,71,B,18,F,45,C,47,C,68,B,59,B,Agriculture,42,C,Dance,64,B,Home_Science,90,A,504,56,B
STU0806,94,A,68,B,92,A,60,B,76,A,39,C,Commerce,43,C,Music,64,B,Home_Science,75,A,611,67.89,B
STU0807,94,A,72,B,92,A,61,B,82,A,62,B,Commerce,25,F,Drama,70,B,Health,40,C,598,66.44,B
STU0808,70,B,43,C,73,B,64,B,70,B,72,B,Commerce,38,C,Music,66,B,Health,50,C,546,60.67,B
STU0809,42,C,45,C,26,F,93,A,51,C,79,A,Agriculture,83,A,Art,66,B,Health,11,F,496,55.11,B
STU0810,100,A,73,B,79,A,48,C,70,B,67,B,Agriculture,96,A,Music,73,B,Media,52,C,658,73.11,B
STU0811,50,C,47,C,100,A,40,C,49,C,52,C,Commerce,42,C,English_Lit,75,A,Health,79,A,534,59.33,B
STU0812,61,B,62,B,35,C,91,A,41,C,55,B,Commerce,67,B,Drama,42,C,Health,5,F,459,51,C
STU0813,47,C,65,B,63,B,65,B,72,B,28,F,Agriculture,93,A,Music,56,B,Media,56,B,545,60.56,B
STU0814,59,B,39,C,50,C,95,A,53,C,54,C,Agriculture,50,C,Dance,78,A,Health,2,F,480,53.33,C
STU0815,42,C,68,B,61,B,77,A,11,F,42,C,Commerce,44,C,Drama,57,B,Health,63,B,465,51.67,C
STU0816,4,F,82,A,63,B,71,B,59,B,11,F,Commerce,72,B,Drama,96,A,Home_Science,54,C,512,56.89,B
STU0817,82,A,59,B,92,A,96,A,95,A,65,B,Commerce,86,A,Dance,68,B,Home_Science,65,B,708,78.67,A
STU0818,39,C,65,B,70,B,64,B,74,B,76,A,Agriculture,56,B,Dance,97,A,Health,87,A,628,69.78,B
STU0819,55,B,100,A,98,A,74,B,58,B,57,B,Agriculture,96,A,Art,83,A,Health,82,A,703,78.11,A
STU0820,57,B,66,B,74,B,51,C,74,B,64,B,Commerce,60,B,Drama,77,A,Health,64,B,587,65.22,B
STU0821,68,B,53,C,45,C,59,B,89,A,97,A,Commerce,62,B,English_Lit,63,B,Health,69,B,605,67.22,B
STU0822,91,A,36,C,42,C,66,B,46,C,44,C,Agriculture,76,A,Sinhala_Lit,88,A,ICT,96,A,585,65,B
STU0823,57,B,72,B,42,C,60,B,74,B,51,C,Agriculture,94,A,Music,35,C,Media,45,C,530,58.89,B
STU0824,49,C,8,F,96,A,1,F,48,C,55,B,Commerce,57,B,Dance,61,B,Health,84,A,459,51,C
STU0825,86,A,80,A,9,F,42,C,44,C,6,F,Agriculture,79,A,Art,71,B,Home_Science,71,B,488,54.22,C
STU0826,48,C,61,B,67,B,41,C,72,B,47,C,Commerce,81,A,Music,61,B,Health,67,B,545,60.56,B
STU0827,94,A,15,F,73,B,86,A,48,C,65,B,Commerce,93,A,Art,38,C,Home_Science,35,C,547,60.78,B
STU0828,13,F,84,A,81,A,96,A,77,A,71,B,Agriculture,99,A,English_Lit,8,F,Media,49,C,578,64.22,B
STU0829,94,A,98,A,49,C,31,F,42,C,97,A,Commerce,81,A,Sinhala_Lit,56,B,Media,7,F,555,61.67,B
STU0830,65,B,68,B,46,C,65,B,70,B,83,A,Agriculture,70,B,English_Lit,75,A,ICT,96,A,638,70.89,B
STU0831,47,C,91,A,49,C,99,A,92,A,29,F,Agriculture,68,B,English_Lit,88,A,ICT,68,B,631,70.11,B
STU0832,66,B,96,A,78,A,77,A,73,B,38,C,Agriculture,47,C,Art,97,A,ICT,99,A,671,74.56,B
STU0833,55,B,43,C,48,C,45,C,13,F,52,C,Commerce,63,B,Art,100,A,ICT,66,B,485,53.89,C
STU0834,48,C,38,C,44,C,86,A,84,A,95,A,Commerce,67,B,Drama,65,B,ICT,86,A,613,68.11,B
STU0835,71,B,78,A,58,B,56,B,65,B,61,B,Commerce,73,B,Sinhala_Lit,74,B,Home_Science,67,B,603,67,B
STU0836,60,B,63,B,56,B,59,B,79,A,70,B,Agriculture,53,C,Drama,71,B,Health,52,C,563,62.56,B
STU0837,16,F,46,C,53,C,62,B,97,A,36,C,Agriculture,69,B,Dance,56,B,ICT,51,C,486,54,C
STU0838,63,B,74,B,76,A,54,C,96,A,50,C,Commerce,43,C,Music,5,F,Health,71,B,532,59.11,B
STU0839,78,A,53,C,38,C,68,B,100,A,78,A,Agriculture,69,B,Music,63,B,Home_Science,57,B,604,67.11,B
STU0840,39,C,40,C,100,A,11,F,98,A,72,B,Agriculture,80,A,Art,66,B,Media,42,C,548,60.89,B
STU0841,99,A,37,C,73,B,80,A,74,B,87,A,Agriculture,81,A,Art,94,A,Home_Science,72,B,697,77.44,A
STU0842,70,B,81,A,89,A,1,F,55,B,88,A,Commerce,36,C,English_Lit,65,B,Health,6,F,491,54.56,C
STU0843,80,A,88,A,66,B,100,A,62,B,20,F,Agriculture,89,A,Music,40,C,Media,46,C,591,65.67,B
STU0844,80,A,100,A,55,B,99,A,46,C,8,F,Agriculture,51,C,Drama,92,A,ICT,36,C,567,63,B
STU0845,45,C,38,C,92,A,49,C,97,A,66,B,Agriculture,44,C,Dance,12,F,ICT,55,B,498,55.33,B
STU0846,66,B,42,C,41,C,50,C,51,C,69,B,Agriculture,44,C,Art,48,C,Health,6,F,417,46.33,C
STU0847,94,A,48,C,90,A,76,A,44,C,54,C,Agriculture,18,F,Music,86,A,ICT,41,C,551,61.22,B
STU0848,34,F,47,C,99,A,95,A,40,C,65,B,Agriculture,51,C,Music,41,C,ICT,64,B,536,59.56,B
STU0849,47,C,94,A,80,A,81,A,91,A,71,B,Agriculture,78,A,Art,83,A,Home_Science,53,C,678,75.33,A
STU0850,20,F,60,B,55,B,59,B,75,A,74,B,Agriculture,83,A,Sinhala_Lit,57,B,ICT,64,B,547,60.78,B
STU0851,91,A,48,C,61,B,56,B,72,B,56,B,Agriculture,91,A,Art,54,C,Media,46,C,575,63.89,B
STU0852,44,C,99,A,73,B,39,C,66,B,78,A,Commerce,73,B,Sinhala_Lit,71,B,Media,62,B,605,67.22,B
STU0853,85,A,92,A,35,C,31,F,59,B,64,B,Commerce,96,A,Sinhala_Lit,69,B,Media,60,B,591,65.67,B
STU0854,54,C,61,B,96,A,37,C,67,B,70,B,Commerce,72,B,Drama,58,B,Health,36,C,551,61.22,B
STU0855,77,A,55,B,83,A,72,B,94,A,36,C,Agriculture,44,C,Art,91,A,Health,43,C,595,66.11,B
STU0856,61,B,53,C,90,A,50,C,58,B,63,B,Commerce,85,A,English_Lit,52,C,Home_Science,95,A,607,67.44,B
STU0857,49,C,37,C,43,C,89,A,81,A,26,F,Agriculture,69,B,Art,75,A,Health,71,B,540,60,B
STU0858,76,A,90,A,56,B,77,A,59,B,56,B,Commerce,64,B,Sinhala_Lit,96,A,Media,71,B,645,71.67,B
STU0859,85,A,68,B,56,B,99,A,69,B,59,B,Agriculture,42,C,Dance,85,A,Health,57,B,620,68.89,B
STU0860,4,F,11,F,80,A,48,C,63,B,41,C,Commerce,36,C,Drama,72,B,Media,58,B,413,45.89,C
STU0861,78,A,79,A,41,C,64,B,35,C,16,F,Agriculture,81,A,Music,46,C,ICT,69,B,509,56.56,B
STU0862,81,A,65,B,33,F,72,B,70,B,61,B,Commerce,68,B,Drama,48,C,Media,70,B,568,63.11,B
STU0863,38,C,60,B,46,C,66,B,100,A,64,B,Commerce,35,C,Music,45,C,Media,46,C,500,55.56,B
STU0864,80,A,40,C,92,A,48,C,83,A,75,A,Agriculture,42,C,Sinhala_Lit,92,A,Media,61,B,613,68.11,B
STU0865,41,C,66,B,27,F,37,C,69,B,50,C,Agriculture,60,B,English_Lit,2,F,Home_Science,70,B,422,46.89,C
STU0866,42,C,65,B,86,A,97,A,91,A,83,A,Commerce,87,A,Music,73,B,Health,70,B,694,77.11,A
STU0867,52,C,44,C,90,A,44,C,46,C,83,A,Commerce,53,C,English_Lit,69,B,Health,42,C,523,58.11,B
STU0868,59,B,15,F,41,C,3,F,66,B,72,B,Agriculture,95,A,English_Lit,36,C,ICT,76,A,463,51.44,C
STU0869,63,B,55,B,47,C,76,A,58,B,39,C,Agriculture,60,B,Art,89,A,Home_Science,81,A,568,63.11,B
STU0870,37,C,90,A,39,C,83,A,48,C,71,B,Agriculture,94,A,English_Lit,73,B,Media,65,B,600,66.67,B
STU0871,58,B,52,C,89,A,61,B,56,B,83,A,Agriculture,9,F,Music,98,A,Health,82,A,588,65.33,B
STU0872,36,C,77,A,94,A,41,C,49,C,69,B,Agriculture,78,A,English_Lit,92,A,Home_Science,92,A,628,69.78,B
STU0873,79,A,87,A,76,A,9,F,82,A,88,A,Commerce,87,A,Art,38,C,Home_Science,82,A,628,69.78,B
STU0874,90,A,66,B,58,B,68,B,89,A,70,B,Commerce,42,C,Dance,82,A,Media,76,A,641,71.22,B
STU0875,42,C,72,B,63,B,26,F,60,B,35,C,Agriculture,90,A,Art,89,A,Home_Science,93,A,570,63.33,B
STU0876,39,C,78,A,88,A,57,B,55,B,45,C,Commerce,85,A,Music,38,C,ICT,64,B,549,61,B
STU0877,36,C,53,C,6,F,97,A,99,A,47,C,Agriculture,89,A,Art,6,F,ICT,45,C,478,53.11,C
STU0878,37,C,57,B,3,F,65,B,81,A,100,A,Commerce,43,C,Art,73,B,Home_Science,64,B,523,58.11,B
STU0879,59,B,46,C,74,B,89,A,83,A,37,C,Commerce,99,A,English_Lit,44,C,Health,66,B,597,66.33,B
STU0880,52,C,62,B,94,A,74,B,69,B,79,A,Commerce,84,A,English_Lit,16,F,ICT,99,A,629,69.89,B
STU0881,39,C,78,A,56,B,79,A,65,B,80,A,Agriculture,31,F,Art,76,A,Media,55,B,559,62.11,B
STU0882,66,B,60,B,46,C,48,C,37,C,97,A,Agriculture,98,A,Music,96,A,Media,60,B,608,67.56,B
STU0883,5,F,68,B,45,C,85,A,43,C,77,A,Commerce,62,B,Drama,60,B,Media,45,C,490,54.44,C
STU0884,72,B,97,A,55,B,74,B,85,A,56,B,Agriculture,29,F,Music,89,A,Media,98,A,655,72.78,B
STU0885,90,A,59,B,67,B,62,B,78,A,59,B,Commerce,67,B,Sinhala_Lit,10,F,Home_Science,68,B,560,62.22,B
STU0886,56,B,75,A,47,C,99,A,85,A,48,C,Commerce,74,B,English_Lit,44,C,Media,32,F,560,62.22,B
STU0887,64,B,50,C,71,B,42,C,62,B,73,B,Commerce,48,C,English_Lit,80,A,Home_Science,89,A,579,64.33,B
STU0888,19,F,10,F,21,F,83,A,87,A,62,B,Agriculture,86,A,Sinhala_Lit,59,B,Health,68,B,495,55,B
STU0889,48,C,51,C,51,C,69,B,52,C,95,A,Agriculture,9,F,Dance,83,A,Home_Science,37,C,495,55,B
STU0890,53,C,72,B,54,C,72,B,44,C,98,A,Agriculture,79,A,English_Lit,48,C,Health,79,A,599,66.56,B
STU0891,51,C,65,B,46,C,81,A,69,B,54,C,Commerce,78,A,Music,47,C,Home_Science,43,C,534,59.33,B
STU0892,61,B,55,B,82,A,65,B,29,F,97,A,Commerce,82,A,Sinhala_Lit,99,A,Health,99,A,669,74.33,B
STU0893,83,A,81,A,56,B,60,B,71,B,64,B,Agriculture,75,A,Art,65,B,ICT,85,A,640,71.11,B
STU0894,53,C,58,B,62,B,59,B,15,F,48,C,Commerce,85,A,Drama,58,B,Media,100,A,538,59.78,B
STU0895,69,B,100,A,100,A,46,C,43,C,38,C,Commerce,91,A,Music,67,B,Health,55,B,609,67.67,B
STU0896,94,A,100,A,39,C,97,A,48,C,73,B,Commerce,57,B,Music,28,F,Health,79,A,615,68.33,B
STU0897,99,A,62,B,39,C,87,A,85,A,60,B,Agriculture,70,B,Drama,48,C,Health,46,C,596,66.22,B
STU0898,65,B,93,A,65,B,62,B,65,B,56,B,Commerce,34,F,Music,8,F,Home_Science,100,A,548,60.89,B
STU0899,67,B,72,B,77,A,33,F,75,A,100,A,Commerce,67,B,English_Lit,94,A,Home_Science,99,A,684,76,A
STU0900,56,B,36,C,67,B,86,A,80,A,75,A,Commerce,78,A,Music,55,B,ICT,74,B,607,67.44,B
STU0901,74,B,10,F,50,C,97,A,63,B,95,A,Commerce,60,B,Art,78,A,ICT,61,B,588,65.33,B
STU0902,73,B,36,C,90,A,72,B,66,B,41,C,Commerce,65,B,Music,70,B,Media,100,A,613,68.11,B
STU0903,55,B,84,A,84,A,51,C,54,C,93,A,Commerce,77,A,Art,67,B,Home_Science,89,A,654,72.67,B
STU0904,52,C,54,C,62,B,47,C,66,B,70,B,Commerce,74,B,Dance,8,F,Health,76,A,509,56.56,B
STU0905,91,A,71,B,100,A,58,B,40,C,47,C,Agriculture,74,B,Drama,40,C,Home_Science,80,A,601,66.78,B
STU0906,45,C,13,F,74,B,94,A,61,B,85,A,Agriculture,67,B,Drama,70,B,Home_Science,50,C,559,62.11,B
STU0907,95,A,46,C,65,B,40,C,43,C,75,A,Commerce,56,B,Art,92,A,Media,51,C,563,62.56,B
STU0908,95,A,92,A,12,F,56,B,53,C,18,F,Commerce,42,C,Music,56,B,Media,22,F,446,49.56,C
STU0909,35,C,47,C,91,A,86,A,59,B,70,B,Agriculture,71,B,Dance,32,F,Health,89,A,580,64.44,B
STU0910,42,C,51,C,38,C,94,A,49,C,73,B,Commerce,99,A,Dance,69,B,ICT,97,A,612,68,B
STU0911,51,C,37,C,90,A,46,C,41,C,13,F,Commerce,45,C,English_Lit,56,B,Health,75,A,454,50.44,C
STU0912,88,A,72,B,68,B,70,B,1,F,41,C,Commerce,45,C,Music,56,B,Health,69,B,510,56.67,B
STU0913,26,F,69,B,55,B,84,A,81,A,36,C,Agriculture,38,C,English_Lit,89,A,Health,72,B,550,61.11,B
STU0914,55,B,77,A,90,A,45,C,86,A,53,C,Agriculture,88,A,Drama,84,A,Home_Science,62,B,640,71.11,B
STU0915,83,A,70,B,41,C,97,A,55,B,66,B,Agriculture,6,F,Sinhala_Lit,57,B,ICT,82,A,557,61.89,B
STU0916,59,B,22,F,51,C,26,F,88,A,46,C,Commerce,9,F,Music,51,C,Health,52,C,404,44.89,C
STU0917,75,A,56,B,66,B,5,F,73,B,51,C,Commerce,94,A,Dance,3,F,Health,80,A,503,55.89,B
STU0918,41,C,1,F,84,A,73,B,36,C,92,A,Commerce,83,A,Art,91,A,Home_Science,90,A,591,65.67,B
STU0919,59,B,80,A,3,F,39,C,86,A,99,A,Agriculture,4,F,Drama,67,B,Home_Science,46,C,483,53.67,C
STU0920,84,A,85,A,63,B,85,A,74,B,85,A,Commerce,69,B,Art,54,C,Health,49,C,648,72,B
STU0921,86,A,35,C,93,A,99,A,65,B,75,A,Commerce,86,A,English_Lit,50,C,Home_Science,39,C,628,69.78,B
STU0922,45,C,72,B,66,B,73,B,44,C,60,B,Commerce,63,B,Music,95,A,Health,9,F,527,58.56,B
STU0923,70,B,39,C,74,B,90,A,55,B,64,B,Agriculture,32,F,English_Lit,77,A,Home_Science,83,A,584,64.89,B
STU0924,38,C,45,C,85,A,57,B,78,A,62,B,Commerce,37,C,Art,64,B,Media,80,A,546,60.67,B
STU0925,86,A,59,B,67,B,53,C,44,C,19,F,Agriculture,38,C,Music,65,B,ICT,100,A,531,59,B
STU0926,58,B,46,C,73,B,36,C,50,C,14,F,Commerce,68,B,Drama,63,B,Media,36,C,444,49.33,C
STU0927,74,B,61,B,35,C,5,F,46,C,79,A,Commerce,70,B,Drama,60,B,Media,64,B,494,54.89,C
STU0928,97,A,84,A,8,F,52,C,55,B,69,B,Commerce,47,C,Music,55,B,Health,71,B,538,59.78,B
STU0929,41,C,18,F,90,A,69,B,63,B,56,B,Commerce,82,A,Music,54,C,Home_Science,51,C,524,58.22,B
STU0930,11,F,90,A,93,A,44,C,47,C,44,C,Commerce,95,A,English_Lit,77,A,Health,74,B,575,63.89,B
STU0931,83,A,89,A,26,F,73,B,78,A,86,A,Agriculture,51,C,Drama,74,B,Home_Science,82,A,642,71.33,B
STU0932,52,C,45,C,47,C,63,B,46,C,26,F,Commerce,85,A,Dance,73,B,Home_Science,94,A,531,59,B
STU0933,63,B,7,F,37,C,60,B,62,B,99,A,Agriculture,80,A,Sinhala_Lit,85,A,ICT,37,C,530,58.89,B
